id;MEGNEVEZES;MERTEKEGYSEG;sorszam;MEGNEVEZES2;TARTOMANYLEIRAS;kapcsolat
476;Perifériás érbetegség rizikó teszt értékelés;NULL;2;nem tudni mit tegyen;NULL;
477;Van-e önnek tudomása arról, hogy tejcukor érzékenysége (laktóz érzékenysége) van?;NULL;0;Nem;NULL;
477;Van-e önnek tudomása arról, hogy tejcukor érzékenysége (laktóz érzékenysége) van?;NULL;1;Igen;NULL;
477;Van-e önnek tudomása arról, hogy tejcukor érzékenysége (laktóz érzékenysége) van?;NULL;2;Nem ismert;NULL;
478;Perdikted FVC;l;NULL;NULL;NULL;
479;Predikted FEV1%FVC;sec;NULL;NULL;NULL;
480;Perdikted PEF;Cels. fok;NULL;NULL;NULL;
481;Perdikted FEV1;sec;NULL;NULL;NULL;
482;Calculated FVC;l;NULL;NULL;NULL;
483;Calculated FEV1%FVC;sec;NULL;NULL;NULL;
484;Calculated PEF;Cels. fok;NULL;NULL;NULL;
485;Calculated FEV1;sec;NULL;NULL;NULL;
486;Spirometer grafikon adatok;NULL;NULL;NULL;NULL;
487;Allergia megállapítás;NULL;NULL;NULL;NULL;
488;Gyógyszer bevétel;NULL;NULL;NULL;NULL;
489;Tünet/panasz rögzítés;NULL;NULL;NULL;NULL;
490;BNO megállapítások;NULL;NULL;NULL;NULL;
491;Naponta hány szál cigarettát szív el?;db;NULL;NULL;NULL;
492;Éjszakai köhögés volt-e?;NULL;-1;nincs megadva;NULL;
492;Éjszakai köhögés volt-e?;NULL;0;nem volt;NULL;
492;Éjszakai köhögés volt-e?;NULL;1;enyhe, nem okozott felébredést;NULL;
492;Éjszakai köhögés volt-e?;NULL;2;mérsékelt, elég volt ahhoz, hogy felébredjen;NULL;
492;Éjszakai köhögés volt-e?;NULL;3;súlyos, többszöri felébredés az éjszaka folyamán;NULL;
493;Éjszakai nehézlégzés volt-e?;NULL;-1;nincs megadva;NULL;
493;Éjszakai nehézlégzés volt-e?;NULL;0;nem volt;NULL;
493;Éjszakai nehézlégzés volt-e?;NULL;1;enyhe, nem okozott felébredést;NULL;
493;Éjszakai nehézlégzés volt-e?;NULL;2;mérsékelt, elég volt ahhoz, hogy felébredjen;NULL;
493;Éjszakai nehézlégzés volt-e?;NULL;3;súlyos, többszöri felébredés az éjszaka folyamán;NULL;
494;éjszakai mellkasi szorítás/fájdalom volt-e?;NULL;-1;nincs megadva;NULL;
494;éjszakai mellkasi szorítás/fájdalom volt-e?;NULL;0;nem volt;NULL;
494;éjszakai mellkasi szorítás/fájdalom volt-e?;NULL;1;enyhe, nem okozott felébredést;NULL;
494;éjszakai mellkasi szorítás/fájdalom volt-e?;NULL;2;mérsékelt, elég volt ahhoz, hogy felébredjen;NULL;
494;éjszakai mellkasi szorítás/fájdalom volt-e?;NULL;3;súlyos, többszöri felébredés az éjszaka folyamán;NULL;
495;Kiegészítő megjegyzés;NULL;NULL;NULL;NULL;
496;Nappali köhögése volt-e?;NULL;-1;nincs megadva;NULL;
496;Nappali köhögése volt-e?;NULL;0;nem volt;NULL;
496;Nappali köhögése volt-e?;NULL;1;enyhe, nem okozott a napi aktivitásban korlátozást;NULL;
496;Nappali köhögése volt-e?;NULL;2;mérsékelt, a napi aktivitást kissé korlátozta;NULL;
496;Nappali köhögése volt-e?;NULL;3;súlyos, a napi aktivitást erősen korlátozta;NULL;
497;Nappali nehézlégzése volt-e?;NULL;-1;nincs megadva;NULL;
497;Nappali nehézlégzése volt-e?;NULL;0;nem volt;NULL;
497;Nappali nehézlégzése volt-e?;NULL;1;enyhe, nem okozott a napi aktivitásban korlátozást;NULL;
497;Nappali nehézlégzése volt-e?;NULL;2;mérsékelt, a napi aktivitást kissé korlátozta;NULL;
497;Nappali nehézlégzése volt-e?;NULL;3;súlyos, a napi aktivitást erősen korlátozta;NULL;
498;Tornaórán/terhelésre volt-e nehézlégzése?;NULL;-1;nincs megadva;NULL;
498;Tornaórán/terhelésre volt-e nehézlégzése?;NULL;0;nem volt;NULL;
498;Tornaórán/terhelésre volt-e nehézlégzése?;NULL;1;enyhe, trehelésre nem kellett megállni, de volt egy kis nehéz légzés, pihenésre elmúlt;NULL;
498;Tornaórán/terhelésre volt-e nehézlégzése?;NULL;2;mérsékelt, többször meg kellett állni nehézlégzés miatt, de pihenésre elmúlt;NULL;
498;Tornaórán/terhelésre volt-e nehézlégzése?;NULL;3;súlyos, abba kellett hagyni a terhelést, rohamoldót használni kellett;NULL;
499;Légzésfunkciós állapot besorolás riasztáshoz;NULL;-1;Nem besorolható;NULL;
499;Légzésfunkciós állapot besorolás riasztáshoz;NULL;0;nincs riasztás;NULL;
499;Légzésfunkciós állapot besorolás riasztáshoz;NULL;1;riasztás első szint;NULL;
499;Légzésfunkciós állapot besorolás riasztáshoz;NULL;2;riasztás 2. szint;NULL;
501;Nem ellenőrzése;NULL;-1;nem megfelelő;;
501;Nem ellenőrzése;NULL;0;rendben;;
502;Életkor ellenőrzése;NULL;-1;nem megfelelő;;
502;Életkor ellenőrzése;NULL;0;fiatal;;
502;Életkor ellenőrzése;NULL;1;középkorú;;
502;Életkor ellenőrzése;NULL;2;idős;;
503;Testmagasság ellenőrzése;NULL;-1;nem megfelelő;;
503;Testmagasság ellenőrzése;NULL;0;rendben;;
504;Testsúly ellenőrzése;NULL;-1;nem megfelelő;;
504;Testsúly ellenőrzése;NULL;0;rendben;;
505;Haskörfogat ellenorzése;NULL;-1;nem megfelelő;;
505;Haskörfogat ellenorzése;NULL;0;rendben;;
506;Dohányzás ellenőrzése;NULL;-1;nem megfelelő;;
506;Dohányzás ellenőrzése;NULL;0;rendben;;
507;Vérnyomás felső ellenőrzése;NULL;-1;nem megfelelő;;
507;Vérnyomás felső ellenőrzése;NULL;0;rendben;;
508;Vérnyomás alsó ellenőrzése;NULL;-1;nem megfelelő;;
508;Vérnyomás alsó ellenőrzése;NULL;0;rendben;;
509;Vérny.gyógysz.kezelve ellenőrzése;NULL;-1;nem megfelelő;;
509;Vérny.gyógysz.kezelve ellenőrzése;NULL;0;rendben;;
510;Összkoleszterin ellenőrzése;NULL;-1;nem megfelelő;;
510;Összkoleszterin ellenőrzése;NULL;0;rendben;;
514;Vércukorszint ellenőrzése;NULL;-1;nem megfelelő;;
514;Vércukorszint ellenőrzése;NULL;0;rendben;;
530;LDL ellenőrzése;NULL;-1;nem megfelelő;;
530;LDL ellenőrzése;NULL;0;rendben;;
531;Vércukor mérés típusa ellenőrzése;NULL;-1;nem megfelelő;;
531;Vércukor mérés típusa ellenőrzése;NULL;0;rendben;;
533;Szed-e kol.csökkentőt? ellenőrzése;NULL;-1;ismeretlen;;
533;Szed-e kol.csökkentőt? ellenőrzése;NULL;0;rendben;;
546;HDL ellenőrzése;NULL;-1;nem megfelelő;;
546;HDL ellenőrzése;NULL;0;rendben;;
548;Trigl. ellenőrzése;NULL;-1;nem megfelelő;;
548;Trigl. ellenőrzése;NULL;0;rendben;;
549;Fogyasztok zöldséget, gyümölcsöt hetente vagy ritkábban;NULL;0;Nem;NULL;
549;Fogyasztok zöldséget, gyümölcsöt hetente vagy ritkábban;NULL;1;Igen;NULL;
549;Fogyasztok zöldséget, gyümölcsöt hetente vagy ritkábban;NULL;2;Nincs megadva;NULL;
550;kóros székletszám: naponta több mint háromszor kell székelni akár hirtelen fellépő székletinger mellett?;NULL;0;Nem;NULL;
550;kóros székletszám: naponta több mint háromszor kell székelni akár hirtelen fellépő székletinger mellett?;NULL;1;Igen;NULL;
550;kóros székletszám: naponta több mint háromszor kell székelni akár hirtelen fellépő székletinger mellett?;NULL;2;Nincs megadva;NULL;
551;kóros székletszám hetente kevesebb, mint háromszor kell székelnie?;NULL;0;Nem;NULL;
551;kóros székletszám hetente kevesebb, mint háromszor kell székelnie?;NULL;1;Igen;NULL;
551;kóros székletszám hetente kevesebb, mint háromszor kell székelnie?;NULL;2;Nincs megadva;NULL;
552;Kóros állagú széklet: túl kemény?;NULL;0;Nem;NULL;
552;Kóros állagú széklet: túl kemény?;NULL;1;Igen;NULL;
552;Kóros állagú széklet: túl kemény?;NULL;2;Nincs megadva;NULL;
553;Kóros állagú széklet: túl híg?;NULL;0;Nem;NULL;
553;Kóros állagú széklet: túl híg?;NULL;1;Igen;NULL;
553;Kóros állagú széklet: túl híg?;NULL;2;Nincs megadva;NULL;
554;Kóros állagú széklet: nyákürítés jellemző?;NULL;0;Nem;NULL;
554;Kóros állagú széklet: nyákürítés jellemző?;NULL;1;Igen;NULL;
554;Kóros állagú széklet: nyákürítés jellemző?;NULL;2;Nincs megadva;NULL;
555;Hasi feszülést, puffadást tapasztal étkezésez, vagy székletürítéshez kapcsolódóan?;NULL;0;Nem;NULL;
555;Hasi feszülést, puffadást tapasztal étkezésez, vagy székletürítéshez kapcsolódóan?;NULL;1;Igen;NULL;
555;Hasi feszülést, puffadást tapasztal étkezésez, vagy székletürítéshez kapcsolódóan?;NULL;2;Nincs megadva;NULL;
556;Fizikai aktivitás pontszámkategóriák besorolása;NULL;0;Nem számolható;NULL;
556;Fizikai aktivitás pontszámkategóriák besorolása;NULL;1;fiz.akt.pontszám>22;NULL;
556;Fizikai aktivitás pontszámkategóriák besorolása;NULL;2;fiz.akt.pontszám<=22;NULL;
557;Érfali rugalmasság vizsgálat pontszám;NULL;NULL;NULL;NULL;
558;Érfali rugalmasság vizsgálat megfelelősége (MÁESZ);NULL;0;eltérő érték;NULL;
558;Érfali rugalmasság vizsgálat megfelelősége (MÁESZ);NULL;1;megfelelő érték;NULL;
558;Érfali rugalmasság vizsgálat megfelelősége (MÁESZ);NULL;2;ismeretlen;NULL;
559;Vénás elégtelenség vizsgálat (sec);sec;NULL;NULL;NULL;
560;Vénás elégtelenség vizsgálat megfelelősége (MÁESZ);NULL;0;eltérő érték;NULL;
560;Vénás elégtelenség vizsgálat megfelelősége (MÁESZ);NULL;1;megfelelő érték;NULL;
560;Vénás elégtelenség vizsgálat megfelelősége (MÁESZ);NULL;2;ismeretlen;NULL;
561;Laktóz intolerancia, hidrogén kilégzési vizsgálat;NULL;NULL;NULL;NULL;
562;laktóz intolerancia, hidrogén kilégzési vizsgálat megfelelősége (MÁESZ);NULL;0;eltérő érték;NULL;
562;laktóz intolerancia, hidrogén kilégzési vizsgálat megfelelősége (MÁESZ);NULL;1;megfelelő érték;NULL;
562;laktóz intolerancia, hidrogén kilégzési vizsgálat megfelelősége (MÁESZ);NULL;2;ismeretlen;NULL;
563;Izomtömeg és zsírtömeg aránya;NULL;0;Nem számolható;NULL;
563;Izomtömeg és zsírtömeg aránya;NULL;1;arány (%);NULL;
564;Korcsoport besorolás (-35-45-65-);NULL;0;Nem számolható;életkor nincs megadva;
564;Korcsoport besorolás (-35-45-65-);NULL;1;35 év alattiak;-35;
564;Korcsoport besorolás (-35-45-65-);NULL;2;35-45 közöttiek;35-45;
564;Korcsoport besorolás (-35-45-65-);NULL;3;45-65 közöttiek;45-65;
564;Korcsoport besorolás (-35-45-65-);NULL;4;65 felettiek;65-;
565;Csontok ásványanyagtartalma %;%;0;Nem számolható;NULL;
565;Csontok ásványanyagtartalma %;%;1;arány (%);NULL;
566;csontok ásv. - testzsír arány;%;0;Nem számolható;NULL;
566;csontok ásv. - testzsír arány;%;1;arány (%);NULL;
567;csontok ásv. - vázizom arány;%;0;Nem számolható;NULL;
567;csontok ásv. - vázizom arány;%;1;arány (%);NULL;
568;Hatóanyag bevétel;NULL;0;nem számolható;NULL;
568;Hatóanyag bevétel;NULL;1;NULL;NULL;
569;IBS tekintetében fokozottan kockázatos csoportba tartozik?;NULL;-1;nem kiértékelhető;NULL;
569;IBS tekintetében fokozottan kockázatos csoportba tartozik?;NULL;0;nem tartozik IBS fokozottan kock. csoportba;NULL;
569;IBS tekintetében fokozottan kockázatos csoportba tartozik?;NULL;1;IBS fokozottan kock. csoportba tartozik;NULL;
601;Minden érdeklődésemet elvesztettem mások iránt;NULL;0;nincs válasz;NULL;
601;Minden érdeklődésemet elvesztettem mások iránt;NULL;1;Soha;NULL;
601;Minden érdeklődésemet elvesztettem mások iránt;NULL;2;Alig;NULL;
601;Minden érdeklődésemet elvesztettem mások iránt;NULL;3;Jellemzőek;NULL;
601;Minden érdeklődésemet elvesztettem mások iránt;NULL;4;Igen;NULL;
602;Semmiben sem tudok dönteni többé;NULL;0;nincs válasz;NULL;
602;Semmiben sem tudok dönteni többé;NULL;1;Soha;NULL;
602;Semmiben sem tudok dönteni többé;NULL;2;Alig;NULL;
602;Semmiben sem tudok dönteni többé;NULL;3;Jellemzőek;NULL;
602;Semmiben sem tudok dönteni többé;NULL;4;Igen;NULL;
603;Több órával korábban ébredek, mint szoktam, és nem tudok újra elaludni;NULL;0;nincs válasz;NULL;
603;Több órával korábban ébredek, mint szoktam, és nem tudok újra elaludni;NULL;1;Soha;NULL;
603;Több órával korábban ébredek, mint szoktam, és nem tudok újra elaludni;NULL;2;Alig;NULL;
603;Több órával korábban ébredek, mint szoktam, és nem tudok újra elaludni;NULL;3;Jellemzőek;NULL;
603;Több órával korábban ébredek, mint szoktam, és nem tudok újra elaludni;NULL;4;Igen;NULL;
604;Túlságosan fáradt vagyok ahhoz, hogy bármit is csináljak.;NULL;0;nincs válasz;NULL;
604;Túlságosan fáradt vagyok ahhoz, hogy bármit is csináljak.;NULL;1;Soha;NULL;
604;Túlságosan fáradt vagyok ahhoz, hogy bármit is csináljak.;NULL;2;Alig;NULL;
604;Túlságosan fáradt vagyok ahhoz, hogy bármit is csináljak.;NULL;3;Jellemzőek;NULL;
604;Túlságosan fáradt vagyok ahhoz, hogy bármit is csináljak.;NULL;4;Igen;NULL;
605;Annyira aggódom a testi-fizikai panaszok miatt, hogy másra nem tudok gondolni.;NULL;0;nincs válasz;NULL;
605;Annyira aggódom a testi-fizikai panaszok miatt, hogy másra nem tudok gondolni.;NULL;1;Soha;NULL;
605;Annyira aggódom a testi-fizikai panaszok miatt, hogy másra nem tudok gondolni.;NULL;2;Alig;NULL;
605;Annyira aggódom a testi-fizikai panaszok miatt, hogy másra nem tudok gondolni.;NULL;3;Jellemzőek;NULL;
605;Annyira aggódom a testi-fizikai panaszok miatt, hogy másra nem tudok gondolni.;NULL;4;Igen;NULL;
606;Semmiféle munkát nem vagyok képes ellátni.;NULL;0;nincs válasz;NULL;
606;Semmiféle munkát nem vagyok képes ellátni.;NULL;1;Soha;NULL;
606;Semmiféle munkát nem vagyok képes ellátni.;NULL;2;Alig;NULL;
606;Semmiféle munkát nem vagyok képes ellátni.;NULL;3;Jellemzőek;NULL;
606;Semmiféle munkát nem vagyok képes ellátni.;NULL;4;Igen;NULL;
607;Úgy látom, hogy jövőm reménytelen, és helyzetem nem fog változni.;NULL;0;nincs válasz;NULL;
607;Úgy látom, hogy jövőm reménytelen, és helyzetem nem fog változni.;NULL;1;Soha;NULL;
607;Úgy látom, hogy jövőm reménytelen, és helyzetem nem fog változni.;NULL;2;Alig;NULL;
607;Úgy látom, hogy jövőm reménytelen, és helyzetem nem fog változni.;NULL;3;Jellemzőek;NULL;
607;Úgy látom, hogy jövőm reménytelen, és helyzetem nem fog változni.;NULL;4;Igen;NULL;
608;Mindennel elégedett vagy közönbös vagyok;NULL;0;nincs válasz;NULL;
608;Mindennel elégedett vagy közönbös vagyok;NULL;1;Soha;NULL;
608;Mindennel elégedett vagy közönbös vagyok;NULL;2;Alig;NULL;
608;Mindennel elégedett vagy közönbös vagyok;NULL;3;Jellemzőek;NULL;
608;Mindennel elégedett vagy közönbös vagyok;NULL;4;Igen;NULL;
609;Állandóan hibáztatom magam.;NULL;0;nincs válasz;NULL;
609;Állandóan hibáztatom magam.;NULL;1;Soha;NULL;
609;Állandóan hibáztatom magam.;NULL;2;Alig;NULL;
609;Állandóan hibáztatom magam.;NULL;3;Jellemzőek;NULL;
609;Állandóan hibáztatom magam.;NULL;4;Igen;NULL;
610;SOTE KAR;NULL;0;Nincs válasz;NULL;
610;SOTE KAR;NULL;1;ÁOK;NULL;
610;SOTE KAR;NULL;2;FOK;NULL;
610;SOTE KAR;NULL;3;GYOK;NULL;
610;SOTE KAR;NULL;4;ETK;NULL;
610;SOTE KAR;NULL;5;TSK;NULL;
611;Évfolyam;NULL;0;ismeretlen;NULL;
612;Milyennek ítéli anyagi helyzetét?;NULL;0;Nincs válasz;NULL;
612;Milyennek ítéli anyagi helyzetét?;NULL;1;Nagyon rossz;NULL;
612;Milyennek ítéli anyagi helyzetét?;NULL;2;Rossz;NULL;
612;Milyennek ítéli anyagi helyzetét?;NULL;3;Megfelelő;NULL;
612;Milyennek ítéli anyagi helyzetét?;NULL;4;Jó;NULL;
612;Milyennek ítéli anyagi helyzetét?;NULL;5;Nagyon jó;NULL;
613;Tulajdonában vagy tartós használatában van-e gépkocsi?;NULL;0;Nincs válasz;NULL;
613;Tulajdonában vagy tartós használatában van-e gépkocsi?;NULL;1;Van;NULL;
613;Tulajdonában vagy tartós használatában van-e gépkocsi?;NULL;2;Nincs;NULL;
614;Visszatekintve az elmúlt 12 hónapra, milyennek tartja egészsége általában?;NULL;0;Nincs válasz;NULL;
614;Visszatekintve az elmúlt 12 hónapra, milyennek tartja egészsége általában?;NULL;1;Nagyon rossz;NULL;
614;Visszatekintve az elmúlt 12 hónapra, milyennek tartja egészsége általában?;NULL;2;Rossz;NULL;
614;Visszatekintve az elmúlt 12 hónapra, milyennek tartja egészsége általában?;NULL;3;Kielégítő;NULL;
614;Visszatekintve az elmúlt 12 hónapra, milyennek tartja egészsége általában?;NULL;4;Jó;NULL;
615;Véleménye szerint Ön mennyit tehet az egészségéért?;NULL;0;Nincs válasz;NULL;
615;Véleménye szerint Ön mennyit tehet az egészségéért?;NULL;1;Semmit sem tehet;NULL;
615;Véleménye szerint Ön mennyit tehet az egészségéért?;NULL;2;Keveset tehet;NULL;
615;Véleménye szerint Ön mennyit tehet az egészségéért?;NULL;3;Sokat tehet;NULL;
615;Véleménye szerint Ön mennyit tehet az egészségéért?;NULL;4;Nagyon sokat tehet;NULL;
616;Tapasztalt-e fejfájást az elmúlt 12 hónapban?;NULL;0;Nem;NULL;
616;Tapasztalt-e fejfájást az elmúlt 12 hónapban?;NULL;1;Igen;NULL;
616;Tapasztalt-e fejfájást az elmúlt 12 hónapban?;NULL;2;Nincs válasz;NULL;
617;Tapasztalt-e mellkasi fájdalmat az elmúlt 12 hónapban?;NULL;0;Nem;NULL;
617;Tapasztalt-e mellkasi fájdalmat az elmúlt 12 hónapban?;NULL;1;Igen;NULL;
617;Tapasztalt-e mellkasi fájdalmat az elmúlt 12 hónapban?;NULL;2;Nincs válasz;NULL;
618;Tapasztalt-e ízületi fájdalmat az elmúlt 12 hónapban?;NULL;0;Nem;NULL;
618;Tapasztalt-e ízületi fájdalmat az elmúlt 12 hónapban?;NULL;1;Igen;NULL;
618;Tapasztalt-e ízületi fájdalmat az elmúlt 12 hónapban?;NULL;2;Nincs válasz;NULL;
619;Tapasztalt-e gyomortáji fájdalmat az elmúlt 12 hónapban?;NULL;0;Nem;NULL;
619;Tapasztalt-e gyomortáji fájdalmat az elmúlt 12 hónapban?;NULL;1;Igen;NULL;
619;Tapasztalt-e gyomortáji fájdalmat az elmúlt 12 hónapban?;NULL;2;Nincs válasz;NULL;
620;Tapasztalt-e hányingert, hányt-e az elmúlt 12 hónapban?;NULL;0;Nem;NULL;
620;Tapasztalt-e hányingert, hányt-e az elmúlt 12 hónapban?;NULL;1;Igen;NULL;
620;Tapasztalt-e hányingert, hányt-e az elmúlt 12 hónapban?;NULL;2;Nincs válasz;NULL;
621;Volt-e hasmenése az elmúlt 12 hónapban?;NULL;0;Nem;NULL;
621;Volt-e hasmenése az elmúlt 12 hónapban?;NULL;1;Igen;NULL;
621;Volt-e hasmenése az elmúlt 12 hónapban?;NULL;2;Nincs válasz;NULL;
622;Tapasztalt-e szédülést az elmúlt 12 hónapban?;NULL;0;Nem;NULL;
622;Tapasztalt-e szédülést az elmúlt 12 hónapban?;NULL;1;Igen;NULL;
622;Tapasztalt-e szédülést az elmúlt 12 hónapban?;NULL;2;Nincs válasz;NULL;
623;Van/volt-e asztma betegsége?;NULL;0;Nem;NULL;
623;Van/volt-e asztma betegsége?;NULL;1;Igen;NULL;
623;Van/volt-e asztma betegsége?;NULL;2;Nincs válasz;NULL;
624;Szed-e gyógyszert asztma betegségre?;NULL;0;Nem;NULL;
624;Szed-e gyógyszert asztma betegségre?;NULL;1;Igen;NULL;
624;Szed-e gyógyszert asztma betegségre?;NULL;2;Nincs válasz;NULL;
625;Van/volt-e allergiás betegsége?;NULL;0;Nem;NULL;
625;Van/volt-e allergiás betegsége?;NULL;1;Igen;NULL;
625;Van/volt-e allergiás betegsége?;NULL;2;Nincs válasz;NULL;
626;Szed-e gyógyszert allergiás betegségre?;NULL;0;Nem;NULL;
626;Szed-e gyógyszert allergiás betegségre?;NULL;1;Igen;NULL;
626;Szed-e gyógyszert allergiás betegségre?;NULL;2;Nincs válasz;NULL;
627;Szed-e gyógyszert 1-es típusú cukorbetegségre?;NULL;0;Nem;NULL;
627;Szed-e gyógyszert 1-es típusú cukorbetegségre?;NULL;1;Igen;NULL;
627;Szed-e gyógyszert 1-es típusú cukorbetegségre?;NULL;2;Nincs válasz;NULL;
628;Szed-e gyógyszert 2-es típusú cukorbetegségre?;NULL;0;Nem;NULL;
628;Szed-e gyógyszert 2-es típusú cukorbetegségre?;NULL;1;Igen;NULL;
628;Szed-e gyógyszert 2-es típusú cukorbetegségre?;NULL;2;Nincs válasz;NULL;
629;Szed-e gyógyszert magas koleszterin szintjére?;NULL;0;Nem;NULL;
629;Szed-e gyógyszert magas koleszterin szintjére?;NULL;1;Igen;NULL;
629;Szed-e gyógyszert magas koleszterin szintjére?;NULL;2;Nincs válasz;NULL;
630;Szed-e gyógyszert magasvérnyomás betegségére?;NULL;0;Nem;NULL;
630;Szed-e gyógyszert magasvérnyomás betegségére?;NULL;1;Igen;NULL;
630;Szed-e gyógyszert magasvérnyomás betegségére?;NULL;2;Nincs válasz;NULL;
631;Szed-e gyógyszert szívbetegségére?;NULL;0;Nem;NULL;
631;Szed-e gyógyszert szívbetegségére?;NULL;1;Igen;NULL;
631;Szed-e gyógyszert szívbetegségére?;NULL;2;Nincs válasz;NULL;
632;Van/volt-e ízületi betegsége?;NULL;0;Nem;NULL;
632;Van/volt-e ízületi betegsége?;NULL;1;Igen;NULL;
632;Van/volt-e ízületi betegsége?;NULL;2;Nincs válasz;NULL;
633;Szed-e gyógyszert ízületi betegségre?;NULL;0;Nem;NULL;
